sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,manual_review_note_step23
10.1016_j.intermet.2020.106914__sample_83378,10.1016/j.intermet.2020.106914,https://doi.org/10.1016/j.intermet.2020.106914,,83378,TiCoSb,unknown,n,12,7,2,2,0.642616151707728,2.471657579267527,1.8290414275597988,0.2690839908452066,6.950232082024533,6.681148091179326,0.2383101772232215,7.284961322154695,7.046651144931474,0.2400788897578931,7.265722893989352,7.025644004231459,0.0547,0.0437328043219055,0.4756852218340977,0.0533108036470507,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.642616151707728,0.6025636129728033,,,,,,,,,,,,,,,,,,,,,,,,,-2.475696510958441,-0.4846912202139637,1.9910052907444773,1.9910052907444773,7.322891698504644,large_over_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.jpcs.2014.04.008__sample_8821,10.1016/j.jpcs.2014.04.008,https://doi.org/10.1016/j.jpcs.2014.04.008,,8821,Mg2Si,unknown,n,12,7,1,2,0.1519256394053432,2.9731655251658458,2.8212398857605026,0.1314157655587569,19.212020553439167,19.08060478788041,0.2816695679950726,12.991580607503725,12.70991103950865,0.1590127595338918,21.57515445208459,21.4161416925507,0.04179104,0.0187623598857095,0.3654516905196328,0.0177139601487709,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,medium,0.1519256394053433,0.2895062928944988,,,,,,,,,,,,,,,,,,,,,,,,,-3.518526606480927,-1.3768894836670535,2.141637122813873,2.141637122813873,8.51336364832521,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.jssc.2021.122227__sample_45201,10.1016/j.jssc.2021.122227,https://doi.org/10.1016/j.jssc.2021.122227,,45201,Mo0.97Nb0.03Te2,unknown,p,22,11,11,11,0.2167966211122646,1.4958452260146364,1.2790486049023717,0.1205262836147755,3.803769158928368,3.6832428753135926,0.1383169280001342,3.8444112589002017,3.706094330900068,0.1205262836147806,3.803769158928119,3.6832428753133386,0.126539,0.1268644723520182,0.5573373857924862,0.1236805572591405,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2167966211122646,0.1250998593830495,,,,,,,,,,,,,,,,,,,,,,,,,-1.2307099333113596,-0.3724469090501457,0.8582630242612138,0.8582630242612138,2.359059503778813,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.jssc.2021.122227__sample_45202,10.1016/j.jssc.2021.122227,https://doi.org/10.1016/j.jssc.2021.122227,,45202,Mo0.95Nb0.05Te2,unknown,p,22,11,10,11,0.2440258220176237,0.7117377291745686,0.4677119071569448,0.1862715667898326,1.315006013147878,1.128734446358045,0.2156564753864901,1.3723505892141077,1.1566941138276177,0.1862715667898516,1.315006013147851,1.1287344463579994,0.1678416,0.1973227988171603,0.3850749512854272,0.1696404349378362,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2440258220176237,0.2254910355385385,,,,,,,,,,,,,,,,,,,,,,,,,-0.4192555606053806,-0.3724469090501457,0.0468086515552348,0.0468086515552348,1.047921471750159,good,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1063_1.3514145__sample_30212,10.1063/1.3514145,https://doi.org/10.1063/1.3514145,,30212,Er0.006(In0.52Al0.48As)0.5(In0.53Ga0.47As)0.5,unknown,p,16,0,0,0,0.3406634547304489,0.3420818871175558,0.0014184323871069,,,,,,,,,,1.332121,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3406634547304489,0.4250501887359157,,,,,,,,,,,,,,,,,,,,,,,,,0.1641546895018665,-0.8120717034466202,-0.9762263929484868,0.9762263929484868,0.3767300510607319,large_under_prediction,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.jssc.2021.122227__sample_45207,10.1016/j.jssc.2021.122227,https://doi.org/10.1016/j.jssc.2021.122227,,45207,Mo0.93Nb0.07Te2,unknown,p,11,11,9,11,0.2068092407833156,1.2030000734752977,0.9961908326919818,0.1753461051932545,2.3434909502508314,2.168144845057577,0.1607352408198068,2.383460814998382,2.222725574178575,0.175346105193214,2.343490950250423,2.168144845057209,0.1373844,0.1149527657682414,0.3760084632779825,0.1428749704187231,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2068092407833156,0.2160572090182013,,,,,,,,,,,,,,,,,,,,,,,,,-0.9357488673350988,-0.3724469090501457,0.563301958284953,0.563301958284953,1.7564627021042645,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1039_c4nr04470c__sample_29809,10.1039/c4nr04470c,https://doi.org/10.1039/c4nr04470c,,29809,Si99Ge1P3,unknown,n,16,10,1,2,0.1628666387942139,0.9847413073183858,0.8218746685241719,0.1449255124262065,0.6321939733686396,0.487268460942433,0.1407045071596736,0.6746396896489119,0.5339351824892382,0.206671239330354,0.5943056942986251,0.387634454968271,0.4048643,0.3494922733205259,0.1323303979368175,0.2734395724510862,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.1628666387942139,0.2005559629969032,,,,,,,,,,,,,,,,,,,,,,,,,1.0463588615097383,-0.1257881531418309,-1.1721470146515691,1.1721470146515691,0.309701293728434,large_under_prediction,unknown,no,5,low,no major issue,,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1063_1.3553842__sample_5381,10.1063/1.3553842,https://doi.org/10.1063/1.3553842,,5381,CaFe4Sb12,unknown,p,21,8,3,6,0.0827389781464856,2.085240200337147,2.002501222190661,0.0948977113351301,0.8732661725802813,0.7783684612451511,0.1262545079019174,0.8610617576686549,0.7348072497667374,0.0910926556571515,0.872378658435165,0.7812860027780135,0.5852111,0.5912560144900307,0.0736004421584939,0.5979287371823708,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0827389781464856,0.0650407398854336,,,,,,,,,,,,,,,,,,,,,,,,,1.8277340666727029,-2.698438851803653,-4.526172918476355,4.526172918476355,0.0108220136496374,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1063_1.3553842__sample_5382,10.1063/1.3553842,https://doi.org/10.1063/1.3553842,,5382,SrFe4Sb12,unknown,p,21,6,4,4,0.0818949019945376,2.002331134308713,1.9204362323141757,0.0993297598240245,0.8597211325048209,0.7603913726807964,0.141660354296344,0.8533669534443973,0.7117065991480532,0.1034841623256102,0.8579075503923904,0.7544233880667801,0.4910492,0.3278117051516579,0.0443354100750237,0.3665702195425248,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0818949019945376,0.0660717594393413,,,,,,,,,,,,,,,,,,,,,,,,,1.866790879344157,-2.698797353580209,-4.565588232924366,4.565588232924366,0.0104037575737205,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1063_1.3553842__sample_5383,10.1063/1.3553842,https://doi.org/10.1063/1.3553842,,5383,BaFe4Sb12,unknown,p,21,6,3,4,0.0798192062416483,1.932718494890766,1.8528992886491176,0.0908050754535318,0.8528199817241795,0.7620149062706476,0.0492462687796595,0.8621473303352613,0.8129010615556017,0.0567912842583842,0.863241305033703,0.8064500207753187,0.4809142,0.4337059906426115,0.0628843481717751,0.4654028250412733,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0798192062416483,0.0650531506388037,,,,,,,,,,,,,,,,,,,,,,,,,1.7972047552880177,-2.698797353580209,-4.496002108868227,4.496002108868227,0.0111534979936998,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1063_1.3553842__sample_5384,10.1063/1.3553842,https://doi.org/10.1063/1.3553842,,5384,LaFe4Sb12,unknown,p,20,4,1,2,0.069982644044379,1.2524598361883663,1.1824771921439874,0.0438995089531575,0.7171848132303722,0.6732853042772147,0.0962544484030903,0.7412028049604582,0.6449483565573679,0.056280740797441,0.7297559066765406,0.6734751658790995,0.7082674,0.64078423111039,0.1834954112293143,0.6495768272661847,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.069982644044379,0.0793614499060492,,,,,,,,,,,,,,,,,,,,,,,,,1.5114589734039972,0.7869442165724929,-0.7245147568315042,0.7245147568315042,0.484559641172764,large_under_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1063_1.3553842__sample_5386,10.1063/1.3553842,https://doi.org/10.1063/1.3553842,,5386,PrFe4Sb12,unknown,p,21,6,1,5,0.0709249117789876,1.2519963522441864,1.1810714404651987,0.1023941229679889,0.7051722250531846,0.6027781020851957,0.1492296829535066,0.7562467640837877,0.607017081130281,0.1084595402744679,0.6993788736656746,0.5909193333912067,0.8275137,0.7040240929093168,0.2017091421399978,0.6122458616202315,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0709249117789876,0.075770992205759,,,,,,,,,,,,,,,,,,,,,,,,,1.5109416554279187,0.7869442165724929,-0.7239974388554258,0.7239974388554258,0.4848103774352209,large_under_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.mseb.2015.01.008__sample_9249,10.1016/j.mseb.2015.01.008,https://doi.org/10.1016/j.mseb.2015.01.008,,9249,Sb0.056(Mg2(Si0.95Ge0.05))99.944,unknown,n,12,4,1,1,0.2903275727629787,1.2750092300474565,0.9846816572844777,0.2058409240956723,2.607033222236008,2.4011922981403355,0.286123623990853,1.470619921266914,1.1844962972760609,0.2724598361434098,1.5179082580018797,1.2454484218584698,0.4052326,0.1478178837590452,0.5115757021912358,0.2031748776252887,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2903275727629786,0.4954503263999331,,,,,,,,,,,,,,,,,,,,,,,,,-1.0983674294304793,-0.5779808522492282,0.520386577181251,0.520386577181251,1.6826780089054083,large_over_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.jmat.2020.11.001__sample_39615,10.1016/j.jmat.2020.11.001,https://doi.org/10.1016/j.jmat.2020.11.001,,39615,Mn0.02Cu1.8S,unknown,p,10,8,5,5,0.2660613595935655,1.9943581546063849,1.7282967950128194,0.2488530641486075,0.8558377745308312,0.6069847103822237,0.1429084672539962,0.8812508287487393,0.738342361494743,0.1535429643030902,0.8827242276367293,0.7291812633336391,0.4011765,0.1790299092551797,0.0248044141623102,0.2021101664084199,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,medium,0.2660613595935656,0.5239982710994802,,,,,,,,,,,,,,,,,,,,,,,,,1.454084754971073,0.3346913471589286,-1.1193934078121444,1.1193934078121444,0.3264777734376435,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1021_nl3003045__sample_1350,10.1021/nl3003045,https://doi.org/10.1021/nl3003045,,1350,Si88.75Ge11.25P0.75,unknown,n,10,3,1,1,0.2318173093028276,0.6351984848397857,0.403381175536958,0.265274600940905,0.4624523821038949,0.1971777811629898,0.2503431336519565,0.3078609188691596,0.057517785217203,0.1320823129804905,0.3733252970468959,0.2412429840664053,1.08251,1.1412922066328606,0.6317729253196681,1.0081353568965516,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,False,medium,0.2318173093028276,0.5165641129940356,,,,,,,,,,,,,,,,,,,,,,,,,0.6665655976569438,-0.1257881531418309,-0.7923537507987748,0.7923537507987748,0.4527778139296481,large_under_prediction,unknown,no,70,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
