sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason
10.1039_c7ee00098g__sample_31370,10.1039/c7ee00098g,https://doi.org/10.1039/c7ee00098g,,31370,Mg3.05Nb0.15Sb1.5Bi0.49Te0.01,unknown,n,12,6,2,5,0.165917205184775,0.3165182217445605,0.1506010165597855,0.1609365689212535,0.4079912632799177,0.2470546943586642,0.2340072480994827,0.563417335582475,0.3294100874829922,0.1539974911300882,0.3764844980869802,0.222487006956892,1.530769,2.185983228528951,2.8622617239223462,1.5435497474647135,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.165917205184775,0.2949393794738617,,,,,,,,,,,,,,,,,,,,,,,,,-0.5743322553964921,-1.3226855417247911,-0.748353286328299,0.748353286328299,0.473145046003299,large_under_prediction,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c7ta03659k__sample_43440,10.1039/c7ta03659k,https://doi.org/10.1039/c7ta03659k,,43440,Bi0.875Ba0.125Cu0.95Ni0.05SeO,unknown,p,14,10,3,3,0.3297711119048201,1.6312627109957016,1.3014915990908815,0.2333575454811741,4.479332139730926,4.245974594249752,1.4394127654923874,11.053313370223009,9.613900604730622,0.2819028593915567,5.0201801034459885,4.738277244054432,0.4834512,0.3739589747743697,1.847758105690238,0.4133334781133221,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3297711119048201,0.7239612646066745,,,,,,,,,,,,,,,,,,,,,,,,,-2.4706292400517142,-2.440601601428358,0.0300276386233564,0.0300276386233564,1.030483014691849,good,unknown,no,65,B,large ZT error vs observed ZT; manual review required; sintering check required later,large ZT prediction error; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c8ee03162b__sample_39800,10.1039/c8ee03162b,https://doi.org/10.1039/c8ee03162b,,39800,Sn0.57Sb0.13Ge0.3Te,unknown,p,10,1,1,1,0.1800375514014772,0.5198977380104512,0.339860186608974,0.5634051191644478,0.0400397134564232,-0.5233654057080246,0.4769700024959409,0.0931125084392313,-0.3838574940567096,0.5634051191644123,0.040039713456418,-0.5233654057079943,1.252046,1.849234383745033,1.1354648562586942,1.1828248232507943,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1800375514014772,0.4091204558241366,,,,,,,,,,,,,,,,,,,,,,,,,1.2574339930814935,1.4273269688299015,0.169892975748408,0.169892975748408,1.185178001743856,good,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c8ee03162b__sample_39801,10.1039/c8ee03162b,https://doi.org/10.1039/c8ee03162b,,39801,Sn0.57Sb0.13Ge0.3Te,unknown,p,10,4,2,2,0.1670598511061037,0.4038275709881471,0.2367677198820434,0.104653086423351,0.3329418895504071,0.228288803127056,0.1377522626409472,0.3247552142860759,0.1870029516451286,0.1232226834316352,0.3051813940331345,0.1819587106014992,1.524231,1.4308959888688209,0.9906927771488984,1.2699026399431772,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1670598511061037,0.3574880208819966,,,,,,,,,,,,,,,,,,,,,,,,,1.1373560377318346,1.4273269688299015,0.2899709310980669,0.2899709310980669,1.3363886401105178,moderate_error,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c8ta08238c__sample_40606,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40606,Bi0.5Sb1.5Te3,unknown,p,8,8,8,8,0.0943277773186084,0.3083701019161703,0.2140423245975619,0.0873171448054203,0.2511098941509199,0.1637927493454996,0.0890248438499572,0.2495805821761902,0.160555738326233,0.0873171448054156,0.2511098941509124,0.1637927493454968,1.231162,1.088556606046712,0.8116093039792383,1.2288485887140974,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0943277773186084,0.1110283814339488,,,,,,,,,,,,,,,,,,,,,,,,,0.4536857355903858,6.011428478179339e-05,-0.4536256213056039,0.4536256213056039,0.6353205392023983,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c8ta08238c__sample_40607,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40607,(Bi0.5Sb1.5Te3)97.73(Sb2O3)2.27,unknown,p,8,8,8,8,0.0966443763886252,0.3458500572709191,0.2492056808822939,0.0903126399045811,0.2792195485387128,0.1889069086341316,0.0891428268058495,0.277748924063662,0.1886060972578125,0.0903126399045675,0.2792195485387017,0.1889069086341341,1.206727,1.152604094571554,0.8269188955290341,1.2155766634158889,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0966443763886252,0.1187651705805704,,,,,,,,,,,,,,,,,,,,,,,,,0.3727706757774829,-1.0225893462188107,-1.3953600219962936,1.3953600219962936,0.2477438270823443,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c8ta08238c__sample_40608,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40608,(Bi0.5Sb1.5Te3)95.52(Sb2O3)4.48,unknown,p,8,8,8,8,0.1113826623460145,0.3229129710247149,0.2115303086787003,0.1042090763949488,0.2568949732683682,0.1526858968734193,0.1112124304463042,0.2608934988025674,0.1496810683562631,0.1042090763949516,0.2568949732683644,0.1526858968734128,1.361749,1.3008678050825038,0.9607283368822992,1.3498674269719295,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1113826623460145,0.1568622265549723,,,,,,,,,,,,,,,,,,,,,,,,,0.34379338588245,-1.0225893462188107,-1.3663827321012607,1.3663827321012607,0.2550277969541552,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c8ta08238c__sample_40609,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40609,(Bi0.5Sb1.5Te3)91.26(Sb2O3)8.74,unknown,p,8,7,6,6,0.1179312666022673,0.321504772462814,0.2035735058605466,0.108421814012437,0.2386101101559234,0.1301882961434864,0.1080396558210927,0.212364572578541,0.1043249167574482,0.102486282329542,0.2174932784894314,0.1150069961598894,1.52305,1.4480869948882271,1.0737410362320663,1.526927301872721,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1179312666022673,0.1706886638224456,,,,,,,,,,,,,,,,,,,,,,,,,0.3397927291437439,-1.0225893462188107,-1.3623820753625546,1.3623820753625546,0.2560501192453352,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c8ta08238c__sample_40610,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40610,(Bi0.5Sb1.5Te3)87.21(Sb2O3)12.79,unknown,p,8,8,8,8,0.1242090891284132,0.3034565067950086,0.1792474176665953,0.1159119785060211,0.2360072697911019,0.1200952912850808,0.1203555970199039,0.2362327251942482,0.1158771281743443,0.1159119785060085,0.2360072697911,0.1200952912850915,1.497599,1.414720861992444,1.072573083999176,1.4908931141459478,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1242090891284132,0.1787145665247468,,,,,,,,,,,,,,,,,,,,,,,,,0.3175699316985536,-1.0225893462188107,-1.3401592779173643,1.3401592779173643,0.2618039656688282,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c8tc02700e__sample_40809,10.1039/c8tc02700e,https://doi.org/10.1039/c8tc02700e,,40809,Bi0.94Yb0.06CuSeO,unknown,p,24,23,17,17,0.524135386480756,1.5965387494819565,1.0724033630012006,0.492556382836996,4.117775912146502,3.6252195293095055,0.4992707187273876,4.433621188085269,3.934350469357881,0.5423256928212317,4.676528830075519,4.134203137254287,0.4835745,0.2837315990817622,1.2818758638602694,0.4839987392095838,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.524135386480756,0.8165948597215122,,,,,,,,,,,,,,,,,,,,,,,,,-2.8860891055985456,-2.0517890655554423,0.8343000400431033,0.8343000400431033,2.3032013352282474,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c9nr09331a__sample_35377,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35377,Sn1.03Te(BiCuSeO)0.007,unknown,p,12,8,4,4,0.3121160053496495,0.7431256196869175,0.431009614337268,0.3344420612598351,0.4284862510685763,0.0940441898087412,0.3278891410151576,0.473668717473901,0.1457795764587434,0.3367562630991848,0.4629935878298457,0.1262373247306608,0.8730556,1.5034088848105305,0.7659274771641816,0.843829527989411,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3121160053496495,0.6353779245287908,,,,,,,,,,,,,,,,,,,,,,,,,1.497791091999473,1.2744547086561122,-0.2233363833433608,0.2233363833433608,0.7998457492493998,good,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1039_c9nr09331a__sample_35379,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35379,Sn1.03Te(BiCuSeO)0.014,unknown,p,12,6,4,4,0.3462420626945963,0.6529983268167896,0.3067562641221933,0.3917097365806459,0.353459001746504,-0.0382507348341418,0.4911141333564832,0.2415573839163144,-0.2495567494401687,0.4694267549718499,0.2497021184904208,-0.2197246364814291,0.6533333,1.107312084415583,0.6365388124565885,0.6229252589469257,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3462420626945963,0.6882799855382958,,,,,,,,,,,,,,,,,,,,,,,,,1.3770335993658047,1.2744547086561122,-0.1025788907096925,0.1025788907096925,0.9025069475307724,good,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,10,low,manual review not checked
10.1039_c9nr09331a__sample_35380,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35380,Sn1.03Te(BiCuSeO)0.021,unknown,p,12,12,5,7,0.3659851043814878,0.5952489461818492,0.2292638418003614,0.3540674604779466,0.3859597089047553,0.0318922484268087,0.4861555231097441,0.378947595936246,-0.107207927173498,0.3657884700921768,0.3893100529266938,0.023521582834517,0.91,1.67179543182655,1.045458672862401,0.8847957901415113,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3659851043814878,0.7420766502559067,,,,,,,,,,,,,,,,,,,,,,,,,1.2928306286619715,1.2744547086561122,-0.0183759200058593,0.0183759200058593,0.9817918877660272,good,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,35,C,ZT_ML false positive; manual review not checked
10.1039_c9nr09331a__sample_35381,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35381,Sn1.03Te(BiCuSeO)0.028,unknown,p,12,12,8,9,0.3744514319095682,0.522760540442823,0.1483091085332548,0.3587896283823396,0.3529479991001814,-0.0058416292821581,0.3594079608387544,0.3189788233650906,-0.0404291374736638,0.3588625131121737,0.3536449762460358,-0.0052175368661378,1.170556,2.2032031699618893,1.529792235288182,1.1733204515440334,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3744514319095682,0.7303609638539754,,,,,,,,,,,,,,,,,,,,,,,,,1.188168536925141,1.2744547086561122,0.0862861717309713,0.0862861717309713,1.0901182446972215,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c9nr09331a__sample_35382,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35382,Sn1.03Te(BiCuSeO)0.035,unknown,p,12,9,6,8,0.3730351585752923,0.4728221120365759,0.0997869534612836,0.3734477764852494,0.3478071788604717,-0.0256405976247776,0.3859925400410862,0.2404082700595321,-0.145584269981554,0.3828851136767308,0.3319134179597486,-0.0509716957169822,1.209444,1.9905972519916328,1.48870771622702,1.2008685580670952,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3730351585752923,0.6639504539214666,,,,,,,,,,,,,,,,,,,,,,,,,1.1139144626400013,1.2744547086561122,0.1605402460161109,0.1605402460161109,1.1741450268493905,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c9nr09331a__sample_35383,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35383,Sn1.03Te(BiCuSeO)0.042,unknown,p,12,10,9,10,0.3861770497618831,0.4971401388019522,0.1109630890400691,0.3884881761478388,0.3287038105114847,-0.0597843656363541,0.3726991458005678,0.3486282063568129,-0.0240709394437548,0.3884881761478162,0.3287038105114586,-0.0597843656363576,0.8866667,1.568315426777164,1.1467451539054612,0.864366570973656,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3861770497618831,0.7446298060928586,,,,,,,,,,,,,,,,,,,,,,,,,1.136462619574779,1.2744547086561122,0.1379920890813333,0.1379920890813333,1.1479664687688909,good,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,35,C,ZT_ML false positive; manual review not checked
