sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,step22_problem_reason,needs_step23_error_analysis
10.1016_j.jallcom.2016.07.093__sample_22873,10.1016/j.jallcom.2016.07.093,https://doi.org/10.1016/j.jallcom.2016.07.093,,22873,Sn0.9Ag0.1CCo3,unknown,p,24,0,0,0,0.2716626585460047,2.269288070684614,1.9976254121386094,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.07.093__sample_22874,10.1016/j.jallcom.2016.07.093,https://doi.org/10.1016/j.jallcom.2016.07.093,,22874,Sn0.85Ag0.15CCo3,unknown,p,19,0,0,0,0.3225469159869499,2.1325870894642853,1.8100401734773355,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.07.093__sample_22882,10.1016/j.jallcom.2016.07.093,https://doi.org/10.1016/j.jallcom.2016.07.093,,22882,SnCCo3,unknown,p,24,0,0,0,0.3031919006877659,1.9924191773051207,1.6892272766173548,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.07.093__sample_22883,10.1016/j.jallcom.2016.07.093,https://doi.org/10.1016/j.jallcom.2016.07.093,,22883,Sn0.95In0.05CCo3,unknown,p,29,0,0,0,0.34979225821560656,1.8646707439005512,1.5148784856849447,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.07.093__sample_22884,10.1016/j.jallcom.2016.07.093,https://doi.org/10.1016/j.jallcom.2016.07.093,,22884,Sn0.9In0.1CCo3,unknown,p,30,0,0,0,0.30887182407736563,1.8337521733461928,1.5248803492688272,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.07.093__sample_22885,10.1016/j.jallcom.2016.07.093,https://doi.org/10.1016/j.jallcom.2016.07.093,,22885,Sn0.85In0.15CCo3,unknown,p,25,0,0,0,0.3088770409674564,1.9217056062102902,1.6128285652428338,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.07.093__sample_22886,10.1016/j.jallcom.2016.07.093,https://doi.org/10.1016/j.jallcom.2016.07.093,,22886,Sn0.8In0.2CCo3,unknown,p,33,0,0,0,0.23483546385233758,1.590334303242656,1.3554988393903185,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.08.095__sample_9829,10.1016/j.jallcom.2016.08.095,https://doi.org/10.1016/j.jallcom.2016.08.095,,9829,Mg1.9Mn0.1Si,unknown,n,42,12,7,9,0.2800707931161958,1.7784170083765354,1.4983462152603395,0.22226971866215547,4.265774737753125,4.043505019090969,0.7054879143487486,3.152528461890839,2.4470405475420907,0.24102092944389128,4.411294271160275,4.170273341716384,7.216495e-05,0.000114853418154,0.0006650631640488,8.360095697604019e-05,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.08.095__sample_9830,10.1016/j.jallcom.2016.08.095,https://doi.org/10.1016/j.jallcom.2016.08.095,,9830,Mg1.8Mn0.2Si,unknown,n,19,11,2,4,0.4843974257186281,1.8792288269530746,1.3948314012344465,0.3868466193616944,5.410542770291663,5.023696150929968,2.1683642968205246,18.471293305639318,16.302929008818793,0.32126043223455525,4.901491264561047,4.5802308323264915,0.003639175,0.0092606663490258,0.0569117480803838,0.0113351784608762,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.08.095__sample_9831,10.1016/j.jallcom.2016.08.095,https://doi.org/10.1016/j.jallcom.2016.08.095,,9831,Mg1.7Mn0.3Si,unknown,n,39,17,5,13,0.25739961233141895,2.422535162146451,2.165135549815032,0.24243777784506845,11.005895901148648,10.763458123303579,0.13409820163415515,9.46983699329436,9.335738791660205,0.14745358818877402,9.392339258446297,9.244885670257522,0.002628866,0.0025304320332608,0.0281405547837444,0.0024009448007065,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.08.095__sample_9832,10.1016/j.jallcom.2016.08.095,https://doi.org/10.1016/j.jallcom.2016.08.095,,9832,Mg1.6Mn0.4Si,unknown,n,41,17,3,11,0.2916555534282247,5.335330191262306,5.043674637834082,0.3030042123211535,234.11692404177052,233.81391982944936,0.7771538850723788,46.01667240794479,45.23951852287241,0.3083260554163939,242.29320004984675,241.98487399443036,3.092784e-05,1.3754415961567524e-05,0.002831926475396,1.3784184539435293e-05,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.10.305__sample_2347,10.1016/j.jallcom.2016.10.305,https://doi.org/10.1016/j.jallcom.2016.10.305,,2347,K8Sr16Ga39Ge97,unknown,n,59,16,0,0,0.27693632804135315,1.1510329980716134,0.8740966700302603,0.2317337157735924,0.641675886006765,0.4099421702331726,,,,,,,0.03260188,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.12.052__sample_41499,10.1016/j.jallcom.2016.12.052,https://doi.org/10.1016/j.jallcom.2016.12.052,,41499,Bi0.5Sb1.5Te3,unknown,p,8,8,8,8,0.04661143612223922,0.728784829484784,0.6821733933625448,0.03810271277728934,1.0717021753601208,1.0335994625828315,0.039058884164969575,1.0677297444875147,1.0286708603225452,0.038102712777271376,1.071702175360076,1.0335994625828047,0.8372554,0.8239003810698712,1.7050374369432442,0.8382863692718996,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.12.052__sample_41500,10.1016/j.jallcom.2016.12.052,https://doi.org/10.1016/j.jallcom.2016.12.052,,41500,Bi0.5Sb1.5Te3,unknown,p,8,8,8,8,0.04848698088110927,0.5971484859572957,0.5486615050761865,0.03870396293155364,0.8154537674871487,0.7767498045555951,0.03853488416725408,0.8168365059081688,0.7783016217409148,0.03870396293154668,0.815453767487127,0.7767498045555803,0.8683779,0.8900060603390075,1.6138937092514627,0.8741956941535834,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2016.12.052__sample_41501,10.1016/j.jallcom.2016.12.052,https://doi.org/10.1016/j.jallcom.2016.12.052,,41501,Bi0.5Sb1.5Te3,unknown,p,8,8,8,8,0.052448385199447375,0.5841751676120235,0.5317267824125761,0.04261040761916,0.7917565310645396,0.7491461234453796,0.043552897499702495,0.8018666515325543,0.7583137540328518,0.04261040761915477,0.7917565310645183,0.7491461234453635,0.9829295,0.9479270763451,1.696111437336244,0.9920409069717684,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.06.296__sample_2751,10.1016/j.jallcom.2017.06.296,https://doi.org/10.1016/j.jallcom.2017.06.296,,2751,PbTe0.9982I0.0018,unknown,n,10,5,1,1,0.3078264693459752,1.15042434001971,0.8425978706737349,0.37404829861583877,2.5529859486649995,2.1789376500491606,0.027985942815275656,2.11452759410363,2.0865416512883543,0.0414367002690088,1.904195206727332,1.8627585064583232,0.5375,0.5354093109500914,1.6221496847780543,0.558553943281938,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.06.296__sample_2754,10.1016/j.jallcom.2017.06.296,https://doi.org/10.1016/j.jallcom.2017.06.296,,2754,PbTe0.9964I0.0036,unknown,n,10,3,0,2,0.30891481320644615,0.33858177151835595,0.029666958311909797,0.37902976561505763,0.2868345978453053,-0.09219516776975234,,,,0.25594418248435635,0.2228194784132612,-0.03312470407109516,,1.2017055608924876,1.0461789116880815,0.9668134631178492,unknown,no,no,not_evaluated,primary DOI test sample aggregate,ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.06.296__sample_2757,10.1016/j.jallcom.2017.06.296,https://doi.org/10.1016/j.jallcom.2017.06.296,,2757,PbTe0.992Se0.05I0.003,unknown,n,9,5,1,1,0.32912443779854156,0.3621195560328277,0.032995118234286136,0.3374627222611532,0.3181943922387431,-0.01926833002241013,0.9661606315597766,0.6905613177763287,-0.27559931378344793,0.9492770808645323,0.676044356519988,-0.2732327243445444,0.9028798,1.3226368466984513,1.1372411056365317,0.6785268547413705,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.06.296__sample_2760,10.1016/j.jallcom.2017.06.296,https://doi.org/10.1016/j.jallcom.2017.06.296,,2760,PbTe0.977Se0.2I0.003,unknown,n,9,4,0,2,0.33325066647912077,0.5799123320688554,0.24666166558973462,0.2054494118071614,0.2828339903928238,0.07738457858566242,,,,0.23209873085521115,0.23429861235987065,0.0021998815046594955,0.924116,0.7126974850125902,1.145565910788389,0.9017577891976428,unknown,no,no,not_evaluated,primary DOI test sample aggregate,ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.07.210__sample_2380,10.1016/j.jallcom.2017.07.210,https://doi.org/10.1016/j.jallcom.2017.07.210,,2380,Ba8Cu4.5Si6Ge35.5,unknown,n,12,0,0,0,0.5437698261060934,1.3706505608578776,0.8268807347517843,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.07.210__sample_2384,10.1016/j.jallcom.2017.07.210,https://doi.org/10.1016/j.jallcom.2017.07.210,,2384,Ba8Cu4.5Si6Ge35.5,unknown,n,13,0,0,0,0.1495449596748936,1.0353542770892021,0.8858093174143086,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.07.210__sample_2386,10.1016/j.jallcom.2017.07.210,https://doi.org/10.1016/j.jallcom.2017.07.210,,2386,Ba8Cu4.5Si6Ge35.5,unknown,n,13,0,0,0,0.15342199946415594,1.0597223667257498,0.9063003672615939,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.08.033__sample_41173,10.1016/j.jallcom.2017.08.033,https://doi.org/10.1016/j.jallcom.2017.08.033,,41173,Eu5In1.98Cd0.02Sb6,unknown,p,11,0,0,0,0.10857752746098717,1.34457860911116,1.2360010816501728,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.08.033__sample_41174,10.1016/j.jallcom.2017.08.033,https://doi.org/10.1016/j.jallcom.2017.08.033,,41174,Eu5In1.94Cd0.06Sb6,unknown,p,11,0,0,0,0.10765387200321823,1.1554568568279895,1.0478029848247712,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2017.08.033__sample_41175,10.1016/j.jallcom.2017.08.033,https://doi.org/10.1016/j.jallcom.2017.08.033,,41175,Eu5In1.92Cd0.08Sb6,unknown,p,11,0,0,0,0.10884573682464449,1.0950325237391478,0.9861867869145033,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2018.08.291__sample_41604,10.1016/j.jallcom.2018.08.291,https://doi.org/10.1016/j.jallcom.2018.08.291,,41604,Cu2Se,unknown,p,9,7,3,5,0.2547361280206175,0.2550564055693665,0.00032027754874897063,0.2300183459428425,0.2289116929443951,-0.0011066529984474216,0.2352793187645561,0.23652427369163434,0.00124495492707824,0.26950449366826756,0.2686220212654095,-0.0008824724028580477,0.7563946,1.0771154787803614,1.063439748844804,0.7586138635133031,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2019.152649__sample_35428,10.1016/j.jallcom.2019.152649,https://doi.org/10.1016/j.jallcom.2019.152649,,35428,(CuI)0.006Bi2Te2.7Se0.3,unknown,n,5,5,2,2,0.13022771866585345,1.1239125874427345,0.993684868776881,0.10523177234358042,0.6697616172756327,0.5645298449320523,0.09240355910941368,0.7027844954994438,0.6103809363900301,0.0948664739551442,0.7035910395155236,0.6087245655603793,0.6226989,0.6217699781777059,0.2036143702437292,0.6247470612550831,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2019.152649__sample_35429,10.1016/j.jallcom.2019.152649,https://doi.org/10.1016/j.jallcom.2019.152649,,35429,(CuI)0.009Bi2Te2.7Se0.3,unknown,n,5,5,2,2,0.11142049967799321,1.1565628372603025,1.0451423375823092,0.08641673354131613,0.6817976602115995,0.5953809266702834,0.08433959105445119,0.7104111294905817,0.6260715384361305,0.0845589552730763,0.7102417229541464,0.6256827676810701,0.4476775,0.4461810051348685,0.1411102326336872,0.4458443853917381,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2019.153284__sample_34307,10.1016/j.jallcom.2019.153284,https://doi.org/10.1016/j.jallcom.2019.153284,,34307,Bi0.5Sb1.5Te3,unknown,p,10,10,10,10,0.04407356987917234,0.7128643540501797,0.6687907841710073,0.03982673335517566,1.0390177098926014,0.9991909765374258,0.035060688631808515,1.0391444665341685,1.00408377790236,0.03982673335517836,1.0390177098925881,0.9991909765374097,1.298439,1.3489220943440898,2.7478160365610784,1.2912375586862326,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1016_j.jallcom.2019.153284__sample_34308,10.1016/j.jallcom.2019.153284,https://doi.org/10.1016/j.jallcom.2019.153284,,34308,Bi0.5Sb1.5Te3,unknown,p,10,10,10,10,0.05229311085348792,0.5420878798933799,0.489794769039892,0.040280517797302164,0.7175835470322764,0.6773030292349743,0.0410737887663579,0.7161101188995342,0.6750363301331763,0.04028051779730228,0.7175835470322754,0.6773030292349732,1.290238,1.3202672316463615,2.264590374184837,1.2930137771605352,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1016_j.jallcom.2019.153284__sample_34310,10.1016/j.jallcom.2019.153284,https://doi.org/10.1016/j.jallcom.2019.153284,,34310,Bi0.5Sb1.5Te3,unknown,p,10,10,10,10,0.044852194505552154,0.49865804018372506,0.4538058456781729,0.035002668461906764,0.6448306041349715,0.6098279356730647,0.03412601121321622,0.6460050284776578,0.6118790172644416,0.035002668461912974,0.6448306041349613,0.6098279356730483,1.269527,1.298949893978629,2.134415790532956,1.2664996214174389,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1016_j.jallcom.2019.153284__sample_34311,10.1016/j.jallcom.2019.153284,https://doi.org/10.1016/j.jallcom.2019.153284,,34311,Bi0.5Sb1.5Te3,unknown,p,10,10,10,10,0.04806921912617097,0.6162241507674961,0.5681549316413251,0.041734217778161435,0.8505807673052075,0.808846549527046,0.042372317280987004,0.8471632414626533,0.8047909241816663,0.041734217778159874,0.850580767305202,0.8088465495270422,1.403283,1.4034941292509842,2.5942861150924967,1.399103858260957,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1016_j.jallcom.2020.155058__sample_84135,10.1016/j.jallcom.2020.155058,https://doi.org/10.1016/j.jallcom.2020.155058,,84135,TiNiCu0.05Sn,unknown,n,7,0,0,0,0.06413818829195755,1.1313206484472715,1.067182460155314,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2020.155181__sample_31076,10.1016/j.jallcom.2020.155181,https://doi.org/10.1016/j.jallcom.2020.155181,,31076,SnTe,unknown,p,13,4,2,2,0.3307187814216454,1.7054056435613874,1.374686862139742,0.17993346464159765,0.8301168319061104,0.6501833672645128,0.25772916885410624,0.8277086203117164,0.5699794514576102,0.23916805104918043,0.8252585325370375,0.5860904814878571,0.3131038,0.2765756468626303,0.0519069732611333,0.2363405427654808,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1016_j.jallcom.2020.155473__sample_31157,10.1016/j.jallcom.2020.155473,https://doi.org/10.1016/j.jallcom.2020.155473,,31157,BiSb(Se0.96Br0.04)3,unknown,n,9,8,6,7,0.10998646486999124,1.4610390647143943,1.351052599844403,0.08764468838975571,3.382227606474398,3.294582918084642,0.08970444620950609,3.2370722319624634,3.1473677857529574,0.08420615566514154,3.4635376397934707,3.379331484128329,0.6910056,0.8501470701518956,3.6493438798282503,0.6627983071792495,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1016_j.jallcom.2020.155473__sample_31158,10.1016/j.jallcom.2020.155473,https://doi.org/10.1016/j.jallcom.2020.155473,,31158,BiSb(Se0.94Br0.06)3,unknown,n,9,8,8,8,0.06632240602316007,0.8468807318551193,0.7805583258319592,0.021451417429444557,1.2764511602896642,1.2549997428602198,0.02857804158100827,1.3638848235168968,1.3353067819358886,0.021451417429476788,1.2764511602893998,1.2549997428599229,0.6341503,0.6386098529602277,1.4855991958606172,0.6421543285488913,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; ML false high-ZT prediction; possible missing structure/additive feature,True
