sample_key,composition,material_system,n_or_p,fit_status_step12,n_fit_rows_step12,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,target_available_step18,target_quality_step18,ml_exclusion_reason_step18
10.1007_s13391-014-4148-9__sample_8319,Mg2.04Si,unknown,n,ok,13,1.4028008488358257,2.6407157315069743,True,low,large sigma fit error
10.1007_s13391-018-0088-0__sample_40956,FeV0.7Ti0.3Sb,unknown,p,ok,8,0.5474488382822222,1.0798336420693808,True,low,large validation error
10.1007_s13391-020-00241-0__sample_39471,Al0.995Mg0.005Sb,unknown,p,ok,7,0.9014867602931786,1.0459233435325643,True,low,large validation error
10.1007_s13391-020-00241-0__sample_39474,Al0.980Mg0.020Sb,unknown,p,ok,7,1.0966543630994618,1.2679710794600472,True,low,large sigma fit error
10.1007_s13391-020-00241-0__sample_39477,(Al0.995Mg0.005Sb)0.9(Zn4Sb3)0.1,unknown,p,ok,7,1.1835129327492857,2.0895360542623957,True,low,large sigma fit error
10.1007_s13391-020-00251-y__sample_42123,Mg3Sb2,unknown,p,ok,7,2.550588745855962,4.288222529981729,True,low,large sigma fit error
10.1007_s13391-020-00251-y__sample_42124,Mg3.2Sb2,unknown,p,ok,7,2.2079372617368103,3.855694978562512,True,low,large sigma fit error
10.1007_s13391-020-00251-y__sample_42125,Mg3.4Sb2,unknown,p,ok,7,2.5422706353822586,4.244191553057692,True,low,large sigma fit error
10.1007_s13391-020-00251-y__sample_42126,Mg3.6Sb2,unknown,p,ok,7,2.290071495990373,3.910076971127881,True,low,large sigma fit error
10.1007_s13391-020-00251-y__sample_42127,Mg3.8Sb2,unknown,p,ok,5,2.0680707168115013,,True,low,large sigma fit error
10.1007_s13391-021-00309-5__sample_46045,Cu2SnS3,unknown,p,ok,9,0.8425680185238402,1.891691763442368,True,low,large validation error
10.1007_s40145-018-0267-3__sample_14388,La0.95Sr0.05CoO3,unknown,p,ok,16,1.1674645293226704,1.6236398755584105,True,low,large sigma fit error
10.1007_s40243-016-0086-9__sample_15465,MgFe2O4,unknown,n,ok,8,1.395677341257302,2.840879085602282,True,low,large sigma fit error
10.1007_s40243-016-0086-9__sample_15466,MgFe2O4,unknown,n,ok,8,0.9792837089775002,2.039702570253962,True,low,large validation error
10.1007_s40243-016-0086-9__sample_15467,MgFe2O4,unknown,n,ok,8,0.9909125360516448,2.063327025576488,True,low,large validation error
10.1016_0013-7480_77_90038-9__sample_13053,Tl66Se34,unknown,p,ok,7,0.7753262061373234,1.2289159166287604,True,low,large validation error
10.1016_0038-1101_72_90173-6__sample_12113,Sb,unknown,p,ok,12,0.6763804602853585,1.1683996192323467,True,low,large validation error
10.1016_0196-8904_92_90121-c__sample_6770,(PbS)0.5(ZnS)0.5,unknown,p,ok,8,0.9113604205814584,1.8765739628483404,True,low,large validation error
10.1016_0304-8853_86_90007-7__sample_17955,CeB6,unknown,p,ok,33,1.3133926320639588,0.4490063182581265,True,low,large sigma fit error
10.1016_0304-8853_86_90007-7__sample_17956,LaB6,unknown,p,ok,29,1.4728660248732133,2.7290359400279134,True,low,large sigma fit error
10.1016_j.actamat.2007.05.020__sample_25066,LaCo0.95Ni0.05O3,unknown,p,ok,37,2.3891158164461768,2.9944598893205567,True,low,large sigma fit error
10.1016_j.actamat.2007.05.020__sample_25067,PrCo0.95Ni0.05O3,unknown,p,ok,40,5.695046179283813,7.397345322202581,True,low,large sigma fit error
10.1016_j.actamat.2007.05.020__sample_25068,NdCo0.95Ni0.05O3,unknown,p,ok,35,4.834931894812322,6.574850792130306,True,low,large sigma fit error
10.1016_j.actamat.2007.05.020__sample_25069,SmCo0.95Ni0.05O3,unknown,p,ok,33,3.655493071483457,4.881173075651389,True,low,large sigma fit error
10.1016_j.actamat.2007.05.020__sample_25071,DyCo0.95Ni0.05O3,unknown,p,ok,48,4.849624673679675,6.813895751475481,True,low,large sigma fit error
10.1016_j.actamat.2008.09.003__sample_18765,Sr2YRuO6,unknown,n,ok,31,1.3734328834432383,1.1578429615436645,True,low,large sigma fit error
10.1016_j.actamat.2008.09.003__sample_18766,Sr2ErRuO6,unknown,n,ok,33,1.4537834177690252,1.1718884450625855,True,low,large sigma fit error
10.1016_j.actamat.2010.04.028__sample_10265,Zr30.5Ni32.2Co5.2Sn32.1,unknown,p,ok,16,0.6607780153676054,1.337733558998448,True,low,large validation error
10.1016_j.actamat.2010.04.028__sample_10266,Zr30.3Ni28.8Co9.6Sn31.3,unknown,p,ok,16,0.5143864316940174,1.0333126222513045,True,low,large validation error
10.1016_j.actamat.2010.04.028__sample_10268,ZrNiSn,unknown,n,ok,9,0.8932928441483174,1.6987419723496866,True,low,large validation error
10.1016_j.actamat.2011.10.059__sample_4846,Co4Sb12,unknown,p,ok,17,1.4281357705629396,2.0615675991107043,True,low,large sigma fit error
10.1016_j.actamat.2011.12.028__sample_3218,In0.1Co4Sb12,unknown,n,ok,8,0.7190498499514368,1.2964955604753463,True,low,large validation error
10.1016_j.actamat.2011.12.028__sample_3219,In0.1Co4Sb12,unknown,n,ok,8,0.7695265045515304,1.3590725558819583,True,low,large validation error
10.1016_j.actamat.2011.12.028__sample_3220,In0.1Co4Sb12,unknown,n,ok,8,0.7892414452738623,1.254292893032476,True,low,large validation error
10.1016_j.actamat.2011.12.028__sample_3221,In0.1Co4Sb12,unknown,n,ok,8,0.6540161809219026,1.228797492322509,True,low,large validation error
10.1016_j.actamat.2012.11.028__sample_5902,Bi2Se0.3Te2.7,unknown,n,ok,44,1.1386384361299402,1.6670857854357797,True,low,large sigma fit error
10.1016_j.actamat.2012.11.028__sample_5903,Li0.09Bi2Se0.3Te2.7,unknown,n,ok,43,1.1079364884651002,1.5097135148310523,True,low,large sigma fit error
10.1016_j.actamat.2012.11.028__sample_5904,Li1.1Bi2Se0.3Te2.7,unknown,n,ok,43,1.0478077244825916,1.4208235929528434,True,low,large sigma fit error
10.1016_j.actamat.2012.11.028__sample_5905,Li0.18Bi2Se0.3Te2.7,unknown,n,ok,43,1.0981208141796046,1.5658183902334877,True,low,large sigma fit error
10.1016_j.actamat.2012.12.028__sample_12059,TiCo0.85Fe0.15Sb,unknown,p,ok,21,1.3052385665844206,2.4986031117267262,True,low,large sigma fit error
10.1016_j.actamat.2012.12.028__sample_12060,TiCo0.85Fe0.15Sb(InSb)0.007,unknown,p,ok,22,1.2682263700265584,2.351285916088929,True,low,large sigma fit error
10.1016_j.actamat.2012.12.028__sample_12061,TiCo0.85Fe0.15Sb(InSb)0.01,unknown,p,ok,19,1.7001969134238613,2.718748490636412,True,low,large sigma fit error
10.1016_j.actamat.2012.12.028__sample_12062,TiCo0.85Fe0.15Sb(InSb)0.015,unknown,p,ok,23,1.4551519471696492,2.4818873972534123,True,low,large sigma fit error
10.1016_j.actamat.2012.12.028__sample_12063,TiCo0.85Fe0.15Sb(InSb)0.03,unknown,p,ok,21,1.71541828618744,2.880649481690351,True,low,large sigma fit error
10.1016_j.actamat.2013.07.032__sample_3239,Fe0.2Co3.8Sb11.5Te0.5,unknown,n,ok,12,0.4768563757379791,1.003641432581738,True,low,large validation error
10.1016_j.actamat.2014.04.007__sample_8234,Bi0.02(Mg2Si)0.98,unknown,n,ok,8,0.8306277181464088,1.0859640561974218,True,low,large validation error
10.1016_j.actamat.2014.04.060__sample_5409,Mg2Si0.55Sn0.4Ge0.05Bi0,unknown,n,ok,12,0.5935616532984599,1.102482770247925,True,low,large validation error
10.1016_j.actamat.2014.11.042__sample_10276,ZrNi1.1Sn,unknown,n,ok,17,0.7213465306734775,1.3024940381728434,True,low,large validation error
10.1016_j.actamat.2014.11.042__sample_10277,ZrNi1.1Sn,unknown,n,ok,17,0.6933247584033564,1.2440285114555083,True,low,large validation error
10.1016_j.actamat.2015.04.011__sample_28655,Ag25Sb25Se25Te25,unknown,p,ok,21,0.5853206843736057,1.1652721747203396,True,low,large validation error
10.1016_j.actamat.2015.04.023__sample_5857,Mg3Sb2,unknown,p,ok,5,2.006573333108338,,True,low,large sigma fit error
10.1016_j.actamat.2015.06.046__sample_7634,Cu4Sn7S16,unknown,n,ok,17,1.103290140759154,1.7281191030173004,True,low,large sigma fit error
10.1016_j.actamat.2015.06.046__sample_7635,Cu4Sn7S16,unknown,n,ok,17,0.999546076337348,1.5652434093276153,True,low,large validation error
10.1016_j.actamat.2015.08.062__sample_10983,In4Se3,unknown,n,ok,13,0.7871610454221423,1.3109804294566734,True,low,large validation error
10.1016_j.actamat.2015.08.062__sample_10984,In3.99Yb0.01Se3,unknown,n,ok,12,1.1058492274307354,1.563290996509854,True,low,large sigma fit error
10.1016_j.actamat.2015.08.062__sample_10985,In3.97Yb0.03Se3,unknown,n,ok,12,1.1837015571176808,1.79912412400286,True,low,large sigma fit error
10.1016_j.actamat.2015.08.062__sample_10986,In3.95Yb0.05Se3,unknown,n,ok,12,1.1716784181727926,1.912776949850332,True,low,large sigma fit error
10.1016_j.actamat.2015.08.062__sample_10987,In3.93Yb0.07Se3,unknown,n,ok,12,1.6176446438795016,2.7784309991882026,True,low,large sigma fit error
10.1016_j.actamat.2015.08.062__sample_10988,In3.91Yb0.09Se3,unknown,n,ok,12,1.5585907322705854,2.4231559389933555,True,low,large sigma fit error
10.1016_j.actamat.2016.04.039__sample_12114,(Hf0.25Zr0.75)NiSn,unknown,n,ok,8,0.6295020162873004,1.1065816270706423,True,low,large validation error
10.1016_j.actamat.2016.07.060__sample_15204,Cu27Ga25Te48,unknown,p,ok,16,0.5664142318568305,1.096999738863952,True,low,large validation error
10.1016_j.actamat.2019.01.013__sample_83821,(Hf0.25Zr0.25Ti0.5)NiSn,unknown,n,ok,14,0.9561058207477204,1.31277599128375,True,low,large validation error
10.1016_j.actamat.2019.11.010__sample_35308,Ti0.5Zr0.5NiSn,unknown,n,ok,12,0.5163031186077444,1.1101085412786915,True,low,large validation error
10.1016_j.actamat.2020.07.028__sample_84396,NbFeSb,unknown,p,ok,14,1.1349831283716831,1.9539853401666905,True,low,large sigma fit error
10.1016_j.applthermaleng.2016.05.146__sample_43517,Mg2Si0.4Sn0.6,unknown,n,ok,19,0.5907063118578929,1.049019924668117,True,low,large validation error
10.1016_j.cap.2014.06.024__sample_21673,CuAlO2,unknown,p,ok,16,1.4949291446269757,2.0252342058714734,True,low,large sigma fit error
10.1016_j.cej.2020.124585__sample_28505,SnTe(AgBiSe2)0.03,unknown,p,ok,13,1.873982725920284,4.191270347779241,True,low,large sigma fit error
10.1016_j.cej.2020.124585__sample_28506,SnTe(AgBiSe2)0.05,unknown,p,ok,11,0.7936794629239543,1.6902233089464302,True,low,large validation error
10.1016_j.cej.2020.124585__sample_28507,SnTe(AgBiSe2)0.07,unknown,p,ok,9,0.9791133795142516,2.231442482298864,True,low,large validation error
10.1016_j.cej.2020.124585__sample_28508,SnTe(AgBiSe2)0.1,unknown,p,ok,7,0.7187610452464368,1.49424090792166,True,low,large validation error
10.1016_j.cej.2020.124763__sample_28284,Ag2S,unknown,n,ok,6,3.230878795070084,,True,low,large sigma fit error
10.1016_j.cej.2020.124763__sample_28285,Ag2S1.05,unknown,n,ok,5,2.758166060151945,,True,low,large sigma fit error
10.1016_j.cej.2020.124763__sample_28286,Ag2S1.1,unknown,n,ok,7,2.626693103982638,3.234301000370941,True,low,large sigma fit error
10.1016_j.cej.2020.127364__sample_40421,CaMnO3,unknown,n,ok,14,1.144915514368753,1.7337400045964757,True,low,large sigma fit error
10.1016_j.cej.2020.127795__sample_45810,Sn0.92Mn0.07Bi0.01Te,unknown,p,ok,12,0.6602915564185641,1.307541761730781,True,low,large validation error
10.1016_j.cej.2020.127795__sample_45811,Sn0.91Mn0.07Bi0.02Te,unknown,p,ok,12,1.0511295073219846,2.1283889799023945,True,low,large sigma fit error
10.1016_j.cej.2020.127795__sample_45812,Sn0.9Mn0.07Bi0.03Te,unknown,p,ok,12,0.7973247944969407,1.4816084224562076,True,low,large validation error
10.1016_j.cej.2020.127795__sample_45813,Sn0.89Mn0.07Bi0.04Te,unknown,p,ok,12,1.0717748536860163,1.93859703425348,True,low,large sigma fit error
10.1016_j.cej.2021.130668__sample_46375,Pr2CoFeO6,unknown,p,ok,6,1.9739017633099565,,True,low,large sigma fit error
10.1016_j.cej.2021.130668__sample_46377,Pr1.6Sr0.4CoFeO6,unknown,p,ok,6,1.004743865315894,,True,low,large sigma fit error
10.1016_j.ceramint.2009.11.004__sample_10676,Ca4Mn3O10,unknown,n,ok,31,3.0599781831546293,3.938369115091613,True,low,large sigma fit error
10.1016_j.ceramint.2009.11.004__sample_10677,Ca3.95Ce0.05Mn3O10,unknown,n,ok,36,3.2816077411692115,4.881406508878187,True,low,large sigma fit error
10.1016_j.ceramint.2009.11.004__sample_10678,Ca3.95Nd0.05Mn3O10,unknown,n,ok,32,3.330516434534437,4.290192659351926,True,low,large sigma fit error
10.1016_j.ceramint.2009.11.004__sample_10679,Ca3.95Sm0.05Mn3O10,unknown,n,ok,23,2.1245821613461664,3.3839982729235696,True,low,large sigma fit error
10.1016_j.ceramint.2009.11.004__sample_10680,Ca3.95Eu0.05Mn3O10,unknown,n,ok,36,2.736152592874392,3.140932400538037,True,low,large sigma fit error
10.1016_j.ceramint.2009.11.004__sample_10681,Ca3.95Gd0.05Mn3O10,unknown,n,ok,31,2.7656147848920023,4.086815476010743,True,low,large sigma fit error
10.1016_j.ceramint.2009.11.004__sample_10682,Ca3.95Dy0.05Mn3O10,unknown,n,ok,37,2.9778867074285547,4.11584732817778,True,low,large sigma fit error
10.1016_j.ceramint.2010.08.024__sample_10652,LaCo0.95Ni0.05O3,unknown,p,ok,8,1.6691247519646095,2.7832590649723445,True,low,large sigma fit error
10.1016_j.ceramint.2010.08.024__sample_10653,LaCo0.90Ni0.10O3,unknown,p,ok,8,0.9811483030022984,1.5710458824659776,True,low,large validation error
10.1016_j.ceramint.2010.08.024__sample_10654,LaCo0.85Ni0.15O3,unknown,p,ok,8,0.847698165813634,1.351825336407037,True,low,large validation error
10.1016_j.ceramint.2010.08.024__sample_10655,LaCo0.80Ni0.20O3,unknown,p,ok,8,0.9147912618199352,1.4002000115663722,True,low,large validation error
10.1016_j.ceramint.2012.02.099__sample_10525,Ni0.97Li0.03O,unknown,p,ok,41,1.3710167180579786,1.822967249028284,True,low,large sigma fit error
10.1016_j.ceramint.2012.02.099__sample_10526,Ni0.94Li0.06O,unknown,p,ok,37,1.1978303878534662,1.5501605136128,True,low,large sigma fit error
10.1016_j.ceramint.2012.02.099__sample_10527,Ni0.91Li0.09O,unknown,p,ok,40,1.0094378213733386,1.2076216423831985,True,low,large sigma fit error
10.1016_j.ceramint.2014.03.030__sample_20321,Ca3Co3.9Re0.1O9,unknown,p,ok,19,2.4229634975711507,1.8380519978457368,True,low,large sigma fit error
10.1016_j.ceramint.2014.03.030__sample_20323,Ca3Co3.8Re0.2O9,unknown,p,ok,24,3.4879176834353345,2.4582777350882363,True,low,large sigma fit error
10.1016_j.ceramint.2014.03.030__sample_20324,Ca3Co3.8Pt0.2O9,unknown,p,ok,22,1.0280154008711444,0.1547648392384075,True,low,large sigma fit error
10.1016_j.ceramint.2014.09.015__sample_20330,Ca3Co4O9C0.4,unknown,p,ok,33,2.011641511085027,2.0975292001019867,True,low,large sigma fit error
10.1016_j.ceramint.2014.09.015__sample_20331,Ca3Co4O9C1.3,unknown,p,ok,29,1.880741642575906,2.329276636716589,True,low,large sigma fit error
10.1016_j.ceramint.2014.09.015__sample_20332,Ca3Co4O9C2.7,unknown,p,ok,32,1.5720212660321766,1.945811610224578,True,low,large sigma fit error
10.1016_j.ceramint.2014.09.089__sample_10541,CaMnO3,unknown,n,ok,8,0.8480951014542982,1.7877364491024237,True,low,large validation error
10.1016_j.ceramint.2015.06.058__sample_25868,CuMnO2,unknown,p,ok,35,1.3326705428398602,1.8702952993886317,True,low,large sigma fit error
10.1016_j.ceramint.2015.06.058__sample_25869,CuMn1.05O2,unknown,p,ok,35,1.3163226161332349,1.8528253592274029,True,low,large sigma fit error
10.1016_j.ceramint.2015.06.058__sample_25870,CuMn1.1O2,unknown,p,ok,31,1.604322262851362,1.9418889817409395,True,low,large sigma fit error
10.1016_j.ceramint.2015.06.058__sample_25871,CuMn1.15O2,unknown,p,ok,25,1.9424952785176357,2.299529169382178,True,low,large sigma fit error
10.1016_j.ceramint.2015.06.058__sample_25872,CuMn1.143O2,unknown,p,ok,22,1.2810530706659329,1.6140995224150394,True,low,large sigma fit error
10.1016_j.ceramint.2015.06.058__sample_25873,CuMn1.2O2,unknown,p,ok,28,2.160389776853732,2.6019158861189293,True,low,large sigma fit error
10.1016_j.ceramint.2015.09.041__sample_25864,Sr0.7Ba0.3Nb2O6,unknown,n,ok,15,0.8127697251909707,1.1536808840589483,True,low,large validation error
10.1016_j.ceramint.2015.09.041__sample_25865,Sr0.65La0.05Ba0.3Nb2O6,unknown,n,ok,16,0.9603825883936123,1.3728145147386268,True,low,large validation error
10.1016_j.ceramint.2015.09.041__sample_25866,Sr0.6La0.1Ba0.3Nb2O6,unknown,n,ok,16,0.9238726192205932,1.351281032310916,True,low,large validation error
10.1016_j.ceramint.2015.09.041__sample_25867,Sr0.5La0.2Ba0.3Nb2O6,unknown,n,ok,16,0.8534764739340057,1.3208301622444532,True,low,large validation error
10.1016_j.ceramint.2016.02.154__sample_20367,Ca3Co2O6,unknown,p,ok,12,1.0509782536807104,1.85864827338852,True,low,large sigma fit error
10.1016_j.ceramint.2016.02.154__sample_20369,Ca2.8Dy0.2Co2O6,unknown,p,ok,17,1.9750286165595088,3.204663160278702,True,low,large sigma fit error
10.1016_j.ceramint.2016.02.154__sample_20370,Ca2.7Dy0.3Co2O6,unknown,p,ok,19,2.0802103581298987,3.035105332441945,True,low,large sigma fit error
10.1016_j.ceramint.2016.02.154__sample_20371,Ca2.6Dy0.4Co2O6,unknown,p,ok,22,2.690776244519195,5.1110870625609,True,low,large sigma fit error
10.1016_j.ceramint.2016.04.014__sample_29181,C,unknown,p,ok,25,0.6349303845608599,1.0552571483321918,True,low,large validation error
10.1016_j.ceramint.2016.05.088__sample_24972,YBaCo2O5.37,unknown,p,ok,12,1.3145630469064489,2.524516440809614,True,low,large sigma fit error
10.1016_j.ceramint.2016.05.088__sample_24973,YBaCo2O5.2,unknown,p,ok,13,1.8205709624363808,3.40012685609318,True,low,large sigma fit error
10.1016_j.ceramint.2016.05.088__sample_24974,YBaCo2O5.17,unknown,p,ok,13,1.6960881081718953,3.5146614666025067,True,low,large sigma fit error
10.1016_j.ceramint.2017.08.091__sample_43526,TiO2,unknown,n,ok,18,2.15514861641862,2.0545764099779453,True,low,large sigma fit error
10.1016_j.ceramint.2017.08.091__sample_43527,Ti0.99Nb0.01O2,unknown,n,ok,20,2.115215216020128,1.6538742170839775,True,low,large sigma fit error
10.1016_j.ceramint.2017.08.091__sample_43528,Ti0.98Nb0.02O2,unknown,n,ok,24,1.9930707877549376,1.9692532141758008,True,low,large sigma fit error
10.1016_j.ceramint.2017.08.091__sample_43529,Ti0.96Nb0.04O2,unknown,n,ok,21,2.221432447987992,2.1351973583977717,True,low,large sigma fit error
10.1016_j.ceramint.2017.08.091__sample_43530,Ti0.92Nb0.08O2,unknown,n,ok,19,1.8076585709916144,2.053844884036731,True,low,large sigma fit error
10.1016_j.ceramint.2017.08.091__sample_43531,Ti0.80Nb0.20O2,unknown,n,ok,23,1.8621347688594476,2.3526998489428856,True,low,large sigma fit error
10.1016_j.ceramint.2017.08.091__sample_43532,Ti0.60Nb0.40O2,unknown,n,ok,22,1.9340387769013967,2.7044939964570087,True,low,large sigma fit error
10.1016_j.ceramint.2017.08.091__sample_43533,Ti0.40Nb0.60O2,unknown,n,ok,19,1.727230377470971,2.437901512144675,True,low,large sigma fit error
10.1016_j.ceramint.2020.07.115__sample_38885,ZnO,unknown,n,ok,20,0.91706074869274,2.0695761388368275,True,low,large validation error
10.1016_j.ceramint.2020.07.115__sample_38886,ZnO,unknown,n,ok,20,1.1532530012472249,2.665157248858813,True,low,large sigma fit error
10.1016_j.ceramint.2020.07.115__sample_38887,ZnO,unknown,n,ok,20,0.7144883955980235,1.5940813923337176,True,low,large validation error
10.1016_j.ceramint.2020.07.209__sample_38792,CuTb0.002I,unknown,p,ok,15,0.4478910267395228,1.0052243552684803,True,low,large validation error
10.1016_j.ceramint.2020.07.209__sample_38793,CuTb0.005I,unknown,p,ok,15,0.5607261451237547,1.285407832275009,True,low,large validation error
10.1016_j.ceramint.2021.03.081__sample_44889,SrTiO2.8,unknown,n,ok,8,1.0470270895497784,1.061099119053744,True,low,large sigma fit error
10.1016_j.ceramint.2021.03.081__sample_44890,SrTiO2.8,unknown,n,ok,8,0.9305816748181782,1.0362298562863954,True,low,large validation error
10.1016_j.ceramint.2021.08.351__sample_46452,Ca9Co12O28,unknown,p,ok,12,0.7169076875471948,1.3410244725811842,True,low,large validation error
10.1016_j.ceramint.2021.08.351__sample_46453,Ca9Co12O28,unknown,p,ok,12,0.578705151972145,1.1295869074711986,True,low,large validation error
10.1016_j.ceramint.2021.08.351__sample_46454,Ca9Co12O28,unknown,p,ok,12,0.5657296321946622,1.0908419070149655,True,low,large validation error
10.1016_j.ceramint.2021.08.351__sample_46456,Ca9Co12O28,unknown,p,ok,12,0.6148311586463492,1.1825180523939458,True,low,large validation error
